step,epoch,loss
0,1,0.8328857421875
1,1,0.8070068359375
2,1,0.8092041015625
3,1,0.70623779296875
4,1,0.71246337890625
5,1,0.773681640625
6,1,0.7325439453125
7,1,0.736328125
8,1,0.8150634765625
9,1,0.76715087890625
10,1,0.8829345703125
11,1,0.61114501953125
12,1,0.8115234375
13,1,0.8211669921875
14,1,0.62799072265625
15,1,0.865966796875
16,1,0.861083984375
17,1,0.8697509765625
18,1,0.6834716796875
19,1,0.5784912109375
20,1,0.6864013671875
21,1,0.75830078125
22,1,0.797119140625
23,1,0.6663818359375
24,1,0.51214599609375
25,1,0.8055419921875
26,1,0.72393798828125
27,1,0.70751953125
28,1,0.8033447265625
29,1,0.7701416015625
30,1,0.8712158203125
31,1,0.6820068359375
32,1,0.7327880859375
33,1,0.7161865234375
34,1,0.707763671875
35,1,0.84375
36,1,0.779296875
37,1,0.73779296875
38,1,0.7982177734375
39,1,0.84521484375
40,1,0.7315673828125
41,1,0.619384765625
42,1,0.6400146484375
43,1,0.6630859375
44,1,0.6300048828125
45,1,0.6905517578125
46,1,0.61041259765625
47,1,0.698486328125
48,1,0.6956787109375
49,1,0.7366943359375
50,1,0.7728271484375
51,1,0.8438720703125
52,1,0.6419677734375
53,1,0.72412109375
54,1,0.8514404296875
55,1,0.7347412109375
56,1,0.7431640625
57,1,0.6798095703125
58,1,0.791259765625
59,1,0.74658203125
60,1,0.7108154296875
61,1,0.669921875
62,1,0.7242431640625
63,1,0.75390625
64,1,0.7396240234375
65,1,0.641845703125
66,1,0.7794189453125
67,1,0.62646484375
68,1,0.7745361328125
69,1,0.6494140625
70,1,0.7274169921875
71,1,0.5843505859375
72,1,0.6888427734375
73,1,0.749267578125
74,1,0.62060546875
75,1,0.6600341796875
76,1,0.76611328125
77,1,0.6905517578125
78,1,0.703369140625
79,1,0.784912109375
80,1,0.67291259765625
81,1,0.7259521484375
82,1,0.6715087890625
83,1,0.695068359375
84,1,0.80517578125
85,1,0.68701171875
86,1,0.663818359375
87,1,0.6895751953125
88,1,0.803466796875
89,1,0.602294921875
90,1,0.7625732421875
91,1,0.70849609375
92,1,0.7667236328125
93,1,0.5994873046875
94,1,0.72216796875
95,1,0.62451171875
96,1,0.7142333984375
97,1,0.6890869140625
98,1,0.6055908203125
99,1,0.5706787109375
100,1,0.8536376953125
101,1,0.7159423828125
102,1,0.6431884765625
103,1,0.592041015625
104,1,0.68408203125
105,1,0.72021484375
106,1,0.760498046875
107,1,0.66204833984375
108,1,0.6348876953125
109,1,0.728271484375
110,1,0.6302490234375
111,1,0.72052001953125
112,1,0.69305419921875
113,1,0.55731201171875
114,1,0.68609619140625
115,1,0.748291015625
116,1,0.7103271484375
117,1,0.65771484375
118,1,0.654541015625
119,1,0.7354736328125
120,1,0.57647705078125
121,1,0.6771240234375
122,1,0.6551513671875
123,1,0.6380615234375
124,1,0.5299072265625
125,1,0.8134765625
126,1,0.54998779296875
127,1,0.57275390625
128,1,0.51361083984375
129,1,0.6810302734375
130,1,0.58447265625
131,1,0.68212890625
132,1,0.614990234375
133,1,0.6943359375
134,1,0.648681640625
135,1,0.741455078125
136,1,0.52264404296875
137,1,0.6368408203125
138,1,0.7640380859375
139,1,0.6300048828125
140,1,0.64410400390625
141,1,0.6246337890625
142,1,0.6517333984375
143,1,0.67633056640625
144,1,0.5897216796875
145,1,0.564453125
146,1,0.76080322265625
147,1,0.6181640625
148,1,0.6636962890625
149,1,0.54083251953125
150,1,0.646728515625
151,1,0.46429443359375
152,1,0.43359375
153,1,0.54034423828125
154,1,0.75531005859375
155,1,0.54046630859375
156,1,0.6033935546875
157,1,0.70849609375
158,1,0.45330810546875
159,1,0.39154052734375
160,1,0.9560546875
161,1,0.69256591796875
162,1,0.70928955078125
163,1,0.4735107421875
164,1,0.6416015625
165,1,0.837158203125
166,1,0.7435302734375
167,1,0.577392578125
168,1,0.73260498046875
169,1,0.7584228515625
170,1,0.57568359375
171,1,0.559814453125
172,1,0.70556640625
173,1,0.42645263671875
174,1,0.59051513671875
175,1,0.71331787109375
176,1,0.4765625
177,1,0.60595703125
178,1,0.83380126953125
179,1,0.913818359375
180,1,0.74139404296875
181,1,0.62188720703125
182,1,0.72747802734375
183,1,0.60888671875
184,1,0.40081787109375
185,1,1.02557373046875
186,1,0.6414794921875
187,1,0.54388427734375
188,1,0.5660400390625
189,1,0.5609130859375
190,1,0.7904052734375
191,1,0.7354736328125
192,1,0.880859375
